,AMD16_Normal,AMD16_Reordered,AMD64_Normal,AMD64_Reordered,AMD48_Normal,AMD48_Reordered,AMD128_Normal,AMD128_Reordered,SKY32_Normal,SKY32_Reordered,ICE72_Normal,ICE72_Reordered,ARM_Normal,ARM_Reordered,HUA_Normal,HUA_Reordered
./Oberwolfach/boneS01/boneS01.mtx,0.00035312,0.0003576,0.00011024,0.00011385,0.00016352,0.00016274,0.00011178,0.00010665,0.00031112,0.00032331,9.807E-05,9.964E-05,0.00029292,0.00030361,0.00025541,0.00025785
./Pajek/IMDB/IMDB.mtx,0.000587,0.00107229,0.00057536,0.00061696,0.00017749,0.00031879,0.00013626,0.00020177,0.00058897,0.00094899,0.00020837,0.00028606,0.00111734,0.00121831,0.00096643,0.00075985
./Barabasi/NotreDame_actors/NotreDame_actors.mtx,0.00039464,0.00043503,0.00014241,0.00026298,0.00013667,0.00024822,0.00010505,0.0002,0.00027251,0.00042769,0.00010806,0.00021834,0.00046823,0.00079227,0.00025993,0.00039015
./Schenk_IBMNA/c-big/c-big.mtx,0.0005063,0.00046278,0.00023848,0.00033362,0.00025028,0.00030955,0.00018027,0.00026474,0.00046501,0.00058035,0.00018803,0.00028687,0.0005764,0.00088595,0.00046566,0.00058926
./Schenk_IBMNA/c-73b/c-73b.mtx,0.0004432,0.00027967,0.00043617,0.00026886,0.00029996,0.00026002,0.00025235,0.00020023,0.00066876,0.00036744,0.00032106,0.00028483,0.00092274,0.00070636,0.00133553,0.00039615
./QCD/conf5_4-8x8-05/conf5_4-8x8-05.mtx,8.695E-05,8.568E-05,3.894E-05,3.679E-05,6.274E-05,5.728E-05,5.645E-05,4.333E-05,6.638E-05,6.71E-05,2.646E-05,2.661E-05,0.00010492,0.00010358,0.00019019,0.0001887
./QCD/conf5_4-8x8-10/conf5_4-8x8-10.mtx,8.73E-05,8.584E-05,3.899E-05,3.77E-05,3.759E-05,5.414E-05,5.182E-05,2.81E-05,6.596E-05,6.62E-05,2.645E-05,2.658E-05,0.00010559,0.00010479,0.00018565,0.00018973
./QCD/conf5_4-8x8-15/conf5_4-8x8-15.mtx,8.735E-05,8.577E-05,3.952E-05,3.764E-05,3.954E-05,5.725E-05,5.445E-05,4.814E-05,6.593E-05,6.614E-05,2.652E-05,2.66E-05,0.00010477,0.00010305,0.00019256,0.0001838
./QCD/conf5_4-8x8-20/conf5_4-8x8-20.mtx,8.689E-05,8.559E-05,3.899E-05,3.745E-05,5.809E-05,5.51E-05,2.693E-05,4.519E-05,6.596E-05,6.637E-05,2.661E-05,2.651E-05,0.00010428,0.00010483,0.00018816,0.00019095
./QCD/conf6_0-8x8-20/conf6_0-8x8-20.mtx,8.73E-05,8.588E-05,4.043E-05,3.669E-05,6.573E-05,5.637E-05,2.68E-05,4.417E-05,6.605E-05,6.657E-05,2.673E-05,2.655E-05,0.00010447,0.00010499,0.00018733,0.000187
./QCD/conf6_0-8x8-30/conf6_0-8x8-30.mtx,8.749E-05,8.57E-05,3.906E-05,3.692E-05,3.75E-05,5.667E-05,5.447E-05,4.482E-05,6.688E-05,6.679E-05,2.657E-05,2.659E-05,0.00010344,0.00010365,0.00019342,0.00018768
./QCD/conf6_0-8x8-80/conf6_0-8x8-80.mtx,8.727E-05,8.567E-05,3.926E-05,3.701E-05,6.475E-05,5.613E-05,2.782E-05,4.48E-05,6.659E-05,6.83E-05,2.665E-05,2.655E-05,0.00010347,0.00010393,0.00018834,0.00019052
./POLYFLOW/invextr1_new/invextr1_new.mtx,0.00016781,0.00011529,6.107E-05,4.279E-05,8.906E-05,6.946E-05,6.473E-05,5.762E-05,0.00013419,9.207E-05,4.923E-05,3.411E-05,0.00013931,9.488E-05,0.00018723,0.00018105
./POLYFLOW/mixtank_new/mixtank_new.mtx,0.00018358,0.00011827,6.31E-05,4.356E-05,9.868E-05,6.767E-05,6.406E-05,6.23E-05,0.00014555,9.368E-05,5.007E-05,3.32E-05,0.00014274,9.287E-05,0.0002049,0.0001861
./Mittelmann/pds-90/pds-90.mtx,9.633E-05,0.00010089,4.937E-05,6.239E-05,8.663E-05,7.055E-05,5.197E-05,5.821E-05,8.78E-05,9.866E-05,1.767E-05,5.356E-05,0.00012568,0.00014505,6.44E-05,0.00018187
./Mittelmann/pds-100/pds-100.mtx,0.00010455,0.00011098,5.375E-05,6.842E-05,0.00012934,7.749E-05,6.651E-05,5.848E-05,9.5E-05,0.00011037,1.917E-05,5.828E-05,0.00013616,0.00016337,6.603E-05,0.00018203
./Mittelmann/rail2586/rail2586.mtx,0.00182161,0.00271818,0.00150656,0.00701942,0.00066497,0.00163679,0.00045961,0.00064178,0.00135827,0.00312933,0.00070403,0.00119913,0.00201662,0.00361986,0.00218862,0.00372616
./Mittelmann/stormG2_1000/stormG2_1000.mtx,0.00015873,0.0002419,8.731E-05,0.00013764,0.00012011,0.00012885,4.949E-05,0.00011883,0.00016355,0.00031951,4.181E-05,0.00011096,0.00017525,0.00033251,0.00021584,0.00035347
./Mittelmann/watson_1/watson_1.mtx,6.224E-05,7.743E-05,2.903E-05,3.238E-05,3.889E-05,5.247E-05,3.594E-05,4.708E-05,4.509E-05,5.757E-05,1.816E-05,2.167E-05,7.197E-05,6.949E-05,0.00018045,0.00018918
./Mittelmann/watson_2/watson_2.mtx,0.00010225,0.00013042,4.377E-05,5.157E-05,6.515E-05,9.113E-05,5.581E-05,3.322E-05,7.616E-05,0.00010267,2.861E-05,3.628E-05,0.00011992,0.0001176,0.00021089,0.00020833
./Mittelmann/cont11_l/cont11_l.mtx,0.0003605,0.00027139,0.00012584,9.696E-05,0.0001716,0.00018555,0.00016171,0.00013762,0.00047556,0.00036799,0.00015745,0.00011614,0.00049689,0.000308,0.00044179,0.00034601
./Mittelmann/cont1_l/cont1_l.mtx,0.0007311,0.00097357,0.00027473,0.00044856,0.00020648,0.00021368,0.00020662,0.00020852,0.00063588,0.0006859,0.0002299,0.00024661,0.00079261,0.00098448,0.00053014,0.0007345
./Mittelmann/neos/neos.mtx,0.00010663,9.721E-05,4.193E-05,3.695E-05,8.548E-05,8.729E-05,5.766E-05,5.674E-05,7.157E-05,6.938E-05,2.538E-05,2.753E-05,0.00010396,9.845E-05,0.0002189,0.00022704
./Mittelmann/neos3/neos3.mtx,0.00010656,0.00010605,4.285E-05,4.245E-05,9.581E-05,9.889E-05,6.175E-05,6.854E-05,8.357E-05,8.367E-05,3.712E-05,3.746E-05,0.0001321,0.00012644,0.00019198,0.00019003
./Meszaros/dbic1/dbic1.mtx,0.00018298,0.00012252,7.47E-05,7.284E-05,9.125E-05,8.104E-05,7.297E-05,7.522E-05,0.00016764,0.00012518,6.522E-05,6.488E-05,0.00017777,0.00015512,0.00019869,0.00018084
./Meszaros/dbir1/dbir1.mtx,0.00026758,0.00054565,0.00022152,0.00042695,0.00020353,0.00031351,0.00012701,0.00028182,0.00036352,0.00061346,0.00023447,0.00036006,0.00059432,0.0008523,0.0005123,0.00057912
./Meszaros/dbir2/dbir2.mtx,0.00034008,0.00060311,0.00022216,0.00046186,0.00021739,0.00034375,0.00013065,0.00030184,0.0004672,0.00065596,0.0002346,0.00039134,0.00059551,0.00090251,0.0005134,0.00064229
./Meszaros/nemsemm1/nemsemm1.mtx,7.819E-05,0.00010326,3.513E-05,5.197E-05,4.685E-05,6.848E-05,4.099E-05,6.142E-05,6.523E-05,8.067E-05,3.549E-05,4.618E-05,6.68E-05,0.0001045,4.915E-05,5.521E-05
./Meszaros/stat96v2/stat96v2.mtx,0.00015404,0.0001538,5.675E-05,6.063E-05,9.186E-05,8.699E-05,3.72E-05,3.822E-05,0.00012953,0.00013443,4.658E-05,4.413E-05,0.00014596,0.00014358,0.00020477,0.0002048
./Meszaros/stat96v3/stat96v3.mtx,0.00017724,0.0001772,6.228E-05,6.936E-05,0.00010814,0.00012474,4.201E-05,4.391E-05,0.00015134,0.00016612,5.441E-05,5.111E-05,0.00016222,0.00016335,0.00021084,0.00021618
./Meszaros/degme/degme.mtx,0.00115598,0.00106933,0.00135615,0.00532984,0.00072542,0.00074453,0.00077837,0.00077829,0.00137715,0.00187911,0.00094073,0.00091218,0.00231644,0.00469694,0.00246855,0.00367223
./Meszaros/karted/karted.mtx,0.00030999,0.00030948,0.00031718,0.00031483,0.00025988,0.0002678,0.00026396,0.00029183,0.00042431,0.00042112,0.00034717,0.00034572,0.00080076,0.00080153,0.00066378,0.00067633
./Meszaros/ts-palko/ts-palko.mtx,0.00013119,0.00013432,0.00012074,0.00012084,0.00010515,0.00011006,0.00011219,0.00011795,0.00016379,0.00016857,0.00012914,0.00012988,0.00032797,0.00032983,0.00024366,0.00023407
./UTEP/Dubcova2/Dubcova2.mtx,7.686E-05,4.581E-05,3.064E-05,2.46E-05,5.204E-05,3.4E-05,3.348E-05,3.618E-05,5.937E-05,3.742E-05,1.921E-05,1.607E-05,7.933E-05,7.043E-05,0.00018367,0.00017443
./UTEP/Dubcova3/Dubcova3.mtx,0.00032685,0.0001549,0.0001286,6.336E-05,0.00014627,0.00010298,0.00014112,4.574E-05,0.00030976,0.00014049,0.00012012,4.535E-05,0.00032456,0.00016391,0.0003267,0.0002101
./Botonakis/FEM_3D_thermal2/FEM_3D_thermal2.mtx,0.00014555,0.00015101,5.829E-05,5.754E-05,0.0001037,0.00010405,4.363E-05,4.258E-05,0.00012302,0.00013171,4.022E-05,4.29E-05,0.00015214,0.00015037,0.00020738,0.00020611
./Wissgott/parabolic_fem/parabolic_fem.mtx,0.00018688,0.00016762,6.884E-05,5.963E-05,0.00013125,0.0001225,0.0001019,4.784E-05,0.00021857,0.00015243,6.875E-05,4.929E-05,0.00023645,0.00017622,0.00029193,0.00020693
./QLi/crashbasis/crashbasis.mtx,7.667E-05,7.596E-05,3.452E-05,3.217E-05,4.59E-05,6.459E-05,5.702E-05,5.933E-05,5.428E-05,5.525E-05,2.288E-05,2.226E-05,9.784E-05,9.916E-05,6.717E-05,6.688E-05
./QLi/majorbasis/majorbasis.mtx,7.686E-05,7.592E-05,3.466E-05,3.25E-05,4.6E-05,5.73E-05,5.621E-05,5.782E-05,5.55E-05,5.785E-05,2.242E-05,2.214E-05,0.00010079,9.549E-05,6.696E-05,6.643E-05
./Springer/ESOC/ESOC.mtx,0.00024126,0.00024554,8.543E-05,8.575E-05,0.00015334,0.00015093,9.563E-05,9.955E-05,0.00025758,0.00025872,6.544E-05,6.725E-05,0.00025988,0.00026223,0.00024961,0.00023666
./Koutsovasilis/F2/F2.mtx,0.0004802,0.00028709,0.00023057,9.469E-05,0.0002447,0.00014665,0.00015479,6.922E-05,0.00060153,0.00024857,0.00021551,8.408E-05,0.00063142,0.00022799,0.00039774,0.0001139
./Rajat/Raj1/Raj1.mtx,0.00010541,0.00010361,7.125E-05,7.237E-05,9.105E-05,9.434E-05,7.444E-05,8.902E-05,0.00010177,0.00010285,6.898E-05,6.984E-05,0.00016444,0.00016314,0.00021181,0.00017736
./Muite/Chebyshev4/Chebyshev4.mtx,0.00246964,0.00364493,0.00317661,0.00692525,0.00211521,0.00281293,0.00147223,0.00194609,0.00376073,0.00653711,0.00295348,0.00302738,0.00684821,0.00806954,0.00386311,0.00917876
./HVDC/hvdc2/hvdc2.mtx,0.00010808,0.00011019,5.374E-05,4.691E-05,5.65E-05,4.571E-05,4.518E-05,4.128E-05,8.169E-05,7.158E-05,3.28E-05,2.263E-05,0.00010432,7.909E-05,0.00017959,0.00017887
./Lee/fem_filter/fem_filter.mtx,0.00013357,0.00033234,0.00011204,0.00039245,9.915E-05,0.00027262,0.00010806,0.00031418,0.00015043,0.00046935,0.00010737,0.00038196,0.00023638,0.0008801,0.00017459,0.00086088
./Mancktelow/viscorocks/viscorocks.mtx,5.359E-05,5.357E-05,2.609E-05,2.609E-05,3.136E-05,3.249E-05,3.187E-05,3.33E-05,4.14E-05,4.52E-05,1.719E-05,1.746E-05,7.521E-05,7.343E-05,0.00017832,0.00018045
./Rudnyi/water_tank/water_tank.mtx,0.00010739,0.00010784,4.345E-05,4.323E-05,5.049E-05,5.32E-05,2.953E-05,3.272E-05,8.522E-05,8.461E-05,3.261E-05,3.237E-05,9.46E-05,9.568E-05,0.00018501,0.00017789
./Rucci/Rucci1/Rucci1.mtx,0.00046129,0.0004285,0.0001513,0.00014424,0.00021044,0.00022219,0.00017765,0.00017101,0.0005384,0.00053415,0.00019529,0.00016796,0.00047323,0.00046509,0.00032969,0.00037519
./McRae/ecology1/ecology1.mtx,0.00023421,0.00022987,8.041E-05,7.992E-05,0.00015904,0.00016473,9.594E-05,9.315E-05,0.0002644,0.00025774,6.074E-05,5.972E-05,0.00025609,0.00025169,0.00011372,0.00011293
./McRae/ecology2/ecology2.mtx,0.00023195,0.00022995,8.076E-05,8.111E-05,0.00015856,0.00016449,9.671E-05,9.577E-05,0.00025443,0.00026183,6.043E-05,5.878E-05,0.00025374,0.00025482,0.00011407,0.00011346
./NYPA/Maragal_7/Maragal_7.mtx,0.00065559,0.00050465,0.00034989,0.0005089,0.00023994,0.00034449,0.00023176,0.00035058,0.0005286,0.00059911,0.00025365,0.00068509,0.00080197,0.00099106,0.00084796,0.00076171
./Castrillon/denormal/denormal.mtx,5.081E-05,5.011E-05,2.514E-05,2.575E-05,3.188E-05,3.549E-05,3.289E-05,3.468E-05,3.656E-05,3.953E-05,1.589E-05,1.605E-05,7.258E-05,7.268E-05,0.00017151,0.00017851
./QLi/largebasis/largebasis.mtx,0.00024229,0.0002372,8.417E-05,9.354E-05,0.00015407,0.00014891,0.00011546,7.698E-05,0.00026741,0.00024016,7.154E-05,6.008E-05,0.00025083,0.0002288,0.00027766,0.00023519
./CEMW/t2em/t2em.mtx,0.00021519,0.00021193,7.416E-05,7.343E-05,0.00014754,0.00015082,7.966E-05,8.309E-05,0.0002339,0.00022444,5.6E-05,5.494E-05,0.00022956,0.0002291,0.00023199,0.00025155
./CEMW/tmt_unsym/tmt_unsym.mtx,0.00021333,0.0002112,7.392E-05,7.382E-05,0.00014562,0.00015539,8.089E-05,8.191E-05,0.00024094,0.00023501,5.608E-05,5.523E-05,0.00022955,0.00022618,0.00025742,0.00023249
./CEMW/tmt_sym/tmt_sym.mtx,0.00037933,0.00041283,0.0001347,0.00014271,0.00016832,0.0001707,8.142E-05,8.11E-05,0.0003008,0.00028103,9.512E-05,0.0001009,0.00027517,0.00027779,0.00024428,0.00024445
./CEMW/vfem/vfem.mtx,7.736E-05,7.742E-05,3.578E-05,3.542E-05,4.834E-05,4.511E-05,4.096E-05,4.129E-05,5.499E-05,5.382E-05,1.997E-05,1.955E-05,7.988E-05,8.684E-05,0.00018129,0.00018182
./TKK/s4dkt3m2/s4dkt3m2.mtx,7.554E-05,7.522E-05,4.449E-05,4.611E-05,3.537E-05,3.46E-05,2.712E-05,2.848E-05,6.341E-05,6.572E-05,2.394E-05,2.409E-05,9.772E-05,9.988E-05,0.00018775,0.00018913
./TKK/smt/smt.mtx,0.00023036,0.00022448,7.976E-05,7.907E-05,0.0001141,0.00011168,4.682E-05,4.823E-05,0.00019053,0.00018331,7.29E-05,7.115E-05,0.00018002,0.00017359,9.29E-05,9.366E-05
./TKK/engine/engine.mtx,0.00054001,0.00015011,0.00042779,6.148E-05,0.00017197,7.814E-05,0.00013783,4.135E-05,0.00043834,0.0001167,0.00015103,4.004E-05,0.00054378,0.00013043,0.00035889,0.00019064
./Um/2cubes_sphere/2cubes_sphere.mtx,9.133E-05,8.639E-05,4.079E-05,3.868E-05,6.677E-05,5.92E-05,5.231E-05,5.188E-05,6.255E-05,5.95E-05,2.361E-05,2.28E-05,9.789E-05,8.815E-05,6.589E-05,6.653E-05
./JGD_BIBD/bibd_18_9/bibd_18_9.mtx,0.0001145,0.0001163,5.071E-05,5.28E-05,6.41E-05,8.402E-05,3.834E-05,9.158E-05,8.601E-05,9.271E-05,4.829E-05,4.786E-05,0.00012487,0.00017739,6.565E-05,0.00019977
./JGD_BIBD/bibd_19_9/bibd_19_9.mtx,0.00020909,0.00021021,8.143E-05,0.00013829,0.0001086,0.00013602,9.045E-05,0.00015231,0.00017177,0.00018649,8.064E-05,8.141E-05,0.00028093,0.00033494,0.0001113,0.00038102
./JGD_BIBD/bibd_20_10/bibd_20_10.mtx,0.00050604,0.00050881,0.00018034,0.00535586,0.00021788,0.00026266,0.00023706,0.00030965,0.00052509,0.00074626,0.00023352,0.00034174,0.00069894,0.00124806,0.00057172,0.00082799
./JGD_BIBD/bibd_22_8/bibd_22_8.mtx,0.0005735,0.00062129,0.00040143,0.00560187,0.00024283,0.00030425,0.00023617,0.00035502,0.00071919,0.00101578,0.00033612,0.00051626,0.00094902,0.00151502,0.00084234,0.00117659
./JGD_Forest/TF18/TF18.mtx,0.00010592,0.00011546,4.117E-05,4.334E-05,7.623E-05,7.989E-05,6.031E-05,5.811E-05,7.952E-05,8.532E-05,2.678E-05,2.845E-05,9.299E-05,0.00010619,5.848E-05,5.682E-05
./JGD_Forest/TF19/TF19.mtx,0.00029542,0.00032144,0.00010548,0.00011274,0.00015623,0.00015155,0.00011258,0.00012434,0.0002811,0.00034436,8.556E-05,9.66E-05,0.00030175,0.00038797,0.00014767,0.00019754
./JGD_G5/IG5-17/IG5-17.mtx,7.856E-05,8.673E-05,3.455E-05,3.276E-05,4.294E-05,4.994E-05,3.343E-05,4.155E-05,6.74E-05,6.611E-05,2.471E-05,2.481E-05,6.819E-05,7.234E-05,0.00017352,4.505E-05
./JGD_G5/IG5-18/IG5-18.mtx,0.00013328,0.00015126,5.094E-05,5.73E-05,7.185E-05,8.589E-05,5.305E-05,6.274E-05,0.00011002,0.00011899,4.191E-05,4.292E-05,0.00011667,0.00012607,0.00018762,6.319E-05
./JGD_GL7d/GL7d14/GL7d14.mtx,0.00014085,0.00012787,5.261E-05,4.898E-05,9.894E-05,9.299E-05,7.327E-05,6.389E-05,0.00010001,8.377E-05,3.187E-05,2.708E-05,0.00021576,0.00013123,0.00016317,0.00019768
./JGD_GL7d/GL7d15/GL7d15.mtx,0.0004999,0.00045215,0.00019592,0.00015642,0.00021884,0.00019647,0.00022154,0.00018469,0.00085227,0.00056721,0.00019565,0.00015833,0.00150097,0.00090305,0.00069351,0.00054547
./JGD_GL7d/GL7d22/GL7d22.mtx,0.00232633,0.00082601,0.00324692,0.00086094,0.00061552,0.00024531,0.00035216,0.00025232,0.00282359,0.00121044,0.00089354,0.0003286,0.00336116,0.00148062,0.00337306,0.00122675
./JGD_GL7d/GL7d23/GL7d23.mtx,0.00042371,0.00019978,0.00023357,7.727E-05,0.00019061,9.687E-05,0.00013787,8.32E-05,0.00068899,0.00020542,0.00021572,5.872E-05,0.001032,0.00040892,0.00089324,0.00039634
./JGD_Groebner/c8_mat11/c8_mat11.mtx,0.00020589,0.00029215,7.896E-05,0.00010395,8.646E-05,0.00011999,4.303E-05,5.905E-05,0.00016966,0.00024294,7.348E-05,9.943E-05,0.00015943,0.00021267,7.219E-05,9.131E-05
./JGD_Groebner/c8_mat11_I/c8_mat11_I.mtx,0.00020762,0.00028585,8.254E-05,0.00010074,8.713E-05,0.00011262,4.145E-05,5.497E-05,0.00017524,0.00023594,7.053E-05,9.634E-05,0.00015754,0.00020656,7.804E-05,0.00010342
./JGD_Homology/ch7-9-b4/ch7-9-b4.mtx,7.85E-05,8.033E-05,3.226E-05,3.231E-05,7.514E-05,7.507E-05,5.202E-05,5.753E-05,5.356E-05,5.31E-05,2.225E-05,2.208E-05,0.00010625,0.00010396,6.604E-05,6.645E-05
./JGD_Homology/ch7-9-b5/ch7-9-b5.mtx,0.00012444,0.00013207,4.722E-05,4.981E-05,8.497E-05,0.00011762,4.607E-05,7.932E-05,0.00010937,0.00011932,3.197E-05,3.235E-05,0.00013795,0.00014179,7.818E-05,7.991E-05
./JGD_Homology/ch8-8-b4/ch8-8-b4.mtx,9.232E-05,9.334E-05,3.685E-05,3.785E-05,8.38E-05,8.993E-05,5.905E-05,6.319E-05,6.775E-05,6.56E-05,2.571E-05,2.536E-05,0.00011899,0.00011335,7.048E-05,7.085E-05
./JGD_Homology/ch8-8-b5/ch8-8-b5.mtx,0.00016333,0.00017431,5.928E-05,6.412E-05,0.00011103,0.00011608,7.734E-05,8.406E-05,0.00015808,0.00017477,4.155E-05,4.491E-05,0.00018092,0.00018307,9.174E-05,9.354E-05
./JGD_Homology/n4c6-b10/n4c6-b10.mtx,6.522E-05,6.778E-05,3.146E-05,3.031E-05,6.132E-05,6.674E-05,5.404E-05,5.208E-05,4.557E-05,4.701E-05,1.948E-05,1.973E-05,8.556E-05,8.61E-05,6.438E-05,6.394E-05
./JGD_Homology/n4c6-b7/n4c6-b7.mtx,6.161E-05,6.205E-05,2.84E-05,2.877E-05,4.46E-05,5.012E-05,4.603E-05,4.161E-05,3.947E-05,3.906E-05,1.809E-05,1.807E-05,7.483E-05,8.17E-05,6.11E-05,6.155E-05
./JGD_Homology/n4c6-b8/n4c6-b8.mtx,8.184E-05,8.404E-05,3.453E-05,3.416E-05,7.371E-05,7.386E-05,5.794E-05,5.235E-05,5.395E-05,5.521E-05,2.302E-05,2.316E-05,0.00010092,0.00010192,6.76E-05,6.725E-05
./JGD_Homology/n4c6-b9/n4c6-b9.mtx,8.32E-05,8.577E-05,3.573E-05,3.702E-05,7.851E-05,8.232E-05,5.73E-05,5.73E-05,5.641E-05,5.898E-05,2.393E-05,2.399E-05,0.00010386,0.00010382,6.883E-05,6.858E-05
./QY/case39/case39.mtx,0.00026903,0.00025885,0.00026385,0.00025785,0.00021103,0.0002264,0.00022703,0.00024528,0.0003569,0.00035115,0.00028958,0.00028169,0.00068281,0.00066405,0.00066906,0.00048351
./JGD_Kocay/Trec14/Trec14.mtx,0.00023219,0.00027523,8.91E-05,9.902E-05,0.00011279,0.00011636,5.226E-05,8.075E-05,0.00020047,0.00022909,8.48E-05,9.404E-05,0.00019051,0.00020398,0.00018068,9.123E-05
./JGD_Margulies/wheel_601/wheel_601.mtx,0.00016433,0.00046731,6.567E-05,0.0007012,0.00011153,0.00040301,7.002E-05,0.00039923,0.00015088,0.00068708,4.371E-05,0.00048388,0.00017235,0.00117557,0.00022956,0.00116093
./JGD_Relat/relat8/relat8.mtx,7.321E-05,7.022E-05,3.056E-05,2.995E-05,6.081E-05,4.791E-05,4.932E-05,4.223E-05,4.752E-05,4.811E-05,2.384E-05,2.396E-05,9.497E-05,9.419E-05,6.148E-05,0.00017765
